"Fare_Code","Price","Currency","AirLineCompany","Qtd_Connections","Departure_Airport_City","Departure_Airport_Code","Arrival_Airport_City","Arrival_Airport_Code","Departure_Date","Departure_Time","Arrival_Date","Arrival_Time","Duration_Hours","Duration_Minutes","search_date","search_time","remaining_days","search_day_period"
"3aea1ffa24557efaf7f936e0c9bc85e3",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","18h20",7,20,"2020-12-14","20:31:50",14,"night"
"fe9bafda9f3ca049918387d0db5b6c60",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","17h15","28/12/2020","22h20",5,5,"2020-12-14","20:31:50",14,"night"
"21a69b08193c222a17c68358488b707f",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","17h15","29/12/2020","0h05",6,50,"2020-12-14","20:31:50",14,"night"
"bd68720e7d6d34a016363946e13951cd",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","10h25","28/12/2020","18h15",7,50,"2020-12-14","20:31:50",14,"night"
"32e19ca40531b3931e99d43758349372",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","21h55","29/12/2020","8h10",10,15,"2020-12-14","20:31:50",14,"night"
"e8f37de316361b4d17f69de2d0fff1e2",1450.46,"BRL","GOL Linhas Aereas S.A.",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h45","28/12/2020","22h25",1,40,"2020-12-14","20:31:50",14,"night"
"59df053d4a99a3d878366acf207654a9",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","18h15",7,15,"2020-12-14","20:31:50",14,"night"
"66976d2b288bd6a8316a4de492cc67c4",1758.46,"BRL","Azul",0,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","20h35","28/12/2020","22h25",1,50,"2020-12-14","20:31:50",14,"night"
"70d31c07fade9bbdaf8b8433d9e9c682",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h55","28/12/2020","18h55",9,0,"2020-12-14","20:31:50",14,"night"
"fc76ffc3d9e922556520df2fd8d048d3",1839.86,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","18h30","28/12/2020","20h20",1,50,"2020-12-14","20:31:50",14,"night"
"e629a0ab2d429bc1f0c7cf9568c0d5d3",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","18h15",6,25,"2020-12-14","20:31:50",14,"night"
"6a31fefee17fdb5bcf4170bf1a01bf01",2560.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","18h55",7,5,"2020-12-14","20:31:50",14,"night"
"df87fe6449f3409f1c41935d2b4008fa",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","19h30",7,40,"2020-12-14","20:31:50",14,"night"
"6524da3c850c982e22f870f1180bda64",1675.96,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","20h35","28/12/2020","22h25",1,50,"2020-12-14","20:31:50",14,"night"
"79bc69f32b93c55ad1cbd9c80855e978",1675.96,"BRL","GOL Linhas Aereas S.A.",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h10","28/12/2020","10h55",1,45,"2020-12-14","20:31:50",14,"night"
"2400405a549a8d98489599eabc6d75bd",2231.46,"BRL","GOL Linhas Aereas S.A.",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h55","29/12/2020","10h00",13,5,"2020-12-14","20:31:50",14,"night"
"4b91868db1f074abdc30d1a9521d952b",1748.56,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","14h20","28/12/2020","19h25",5,5,"2020-12-14","20:31:50",14,"night"
"1863738d6e10549c94fa4596820f920d",2560.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","14h20","28/12/2020","18h55",4,35,"2020-12-14","20:31:50",14,"night"
"9772992e61cc8133cb05374ae3da1a96",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","19h40","29/12/2020","7h40",12,0,"2020-12-14","20:31:50",14,"night"
"475a03a1ae1d667c912ace96c775ca2a",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","15h10",4,10,"2020-12-14","20:31:50",14,"night"
"8ecae25c9823d107c5b2a61ef39754ed",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","14h20","28/12/2020","19h30",5,10,"2020-12-14","20:31:50",14,"night"
"51ee40222ba9075e1d5ba3d08db868cd",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","15h30","28/12/2020","19h25",3,55,"2020-12-14","20:31:50",14,"night"
"d842e5a4d9b8b853c72691f3b09cf9c2",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h35","28/12/2020","21h50",9,15,"2020-12-14","20:31:50",14,"night"
"8562e30f174cadd9ccd1c255422af51b",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","8h45","28/12/2020","17h30",8,45,"2020-12-14","20:31:50",14,"night"
"8b9612fa4c347835c9a4bee6d7238e81",2560.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h35","28/12/2020","18h55",6,20,"2020-12-14","20:31:50",14,"night"
"a27b22a3ab86b47b9a188068497b461c",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h35","28/12/2020","17h30",4,55,"2020-12-14","20:31:50",14,"night"
"7cc30c59d1d4c29e226c24854c667296",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h35","28/12/2020","18h55",9,20,"2020-12-14","20:31:50",14,"night"
"873a4574e1f4aa1212f10ffe1b74c332",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h30","28/12/2020","22h10",6,40,"2020-12-14","20:31:50",14,"night"
"ffc3470f99cfebe7b982edee1daa57c8",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","21h55","29/12/2020","10h35",12,40,"2020-12-14","20:31:50",14,"night"
"b158895b63027ba0d1c49a513a1bb582",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","22h00","29/12/2020","6h40",8,40,"2020-12-14","20:31:50",14,"night"
"186d1d83762cb48dd9ea67a82275506d",1748.56,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","12h35","28/12/2020","19h25",6,50,"2020-12-14","20:31:50",14,"night"
"6be3a109368ad17e940dca8ef17654a4",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","21h50",10,50,"2020-12-14","20:31:50",14,"night"
"7e8d248dee02ef329d32b38812fae062",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","10h00","28/12/2020","19h25",9,25,"2020-12-14","20:31:50",14,"night"
"3fa6fa05d2bbbcd681a61755bc63848c",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h40","29/12/2020","7h40",11,0,"2020-12-14","20:31:50",14,"night"
"0b247cdb4d777cc15162f54cce0ed2bc",1748.56,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","11h50","28/12/2020","19h25",7,35,"2020-12-14","20:30:55",14,"night"
"bd292b97be6669e1ff2362522efa09e6",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h30","28/12/2020","19h30",4,0,"2020-12-14","20:30:55",14,"night"
"907a3b0ff35df9491eaf88c9a5d7688d",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","10h25","28/12/2020","15h10",4,45,"2020-12-14","20:30:55",14,"night"
"6592c8c1b5f27816f83f4b8d3facc004",1306.36,"BRL","GOL Linhas Aereas S.A.",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","19h15","28/12/2020","21h00",1,45,"2020-12-14","20:30:55",14,"night"
"a7bfe5d172c039981a7de03d0fee4e76",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","19h45",7,55,"2020-12-14","20:30:55",14,"night"
"95fbaa6db4bca4eb8aa41ddbef53f510",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","8h55","28/12/2020","12h50",3,55,"2020-12-14","20:30:55",14,"night"
"4e5d295393559721a65d8ea48d24be00",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h35","28/12/2020","19h30",6,55,"2020-12-14","20:30:55",14,"night"
"85a3d852cf7bd4b53f88ee97c0ed8474",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","16h40",5,40,"2020-12-14","20:30:55",14,"night"
"813efcbe26e8e50716a8b67dec5c1955",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","8h40","28/12/2020","16h40",8,0,"2020-12-14","20:30:55",14,"night"
"d75521707203dfcaae45a148a5addd52",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h30","28/12/2020","22h25",6,55,"2020-12-14","20:30:55",14,"night"
"86c9e8e5d455cde2ad062dba718cc59d",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","21h55","29/12/2020","11h05",13,10,"2020-12-14","20:30:55",14,"night"
"1215054bf943c14845f00e1f16daa24c",2078.56,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h20","28/12/2020","22h10",1,50,"2020-12-14","20:30:55",14,"night"
"dfa2d5a9d335e5fc172ca6eef3689966",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h45","28/12/2020","18h20",5,35,"2020-12-14","20:30:55",14,"night"
"f96063c466eaf7f2c21bddc138fd193e",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h15","28/12/2020","22h10",6,55,"2020-12-14","20:30:55",14,"night"
"5865ea5d4dcf5adc71d0db1f39e8e6c4",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h45","28/12/2020","18h45",9,0,"2020-12-14","20:30:55",14,"night"
"a3de1f2dd3747a2f48d7112b94c5012d",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h45","28/12/2020","18h15",8,30,"2020-12-14","20:30:55",14,"night"
"ef97305f18e23d915f0e6e26ac248941",853.16,"BRL","GOL Linhas Aereas S.A.",0,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","20h50","28/12/2020","22h35",1,45,"2020-12-14","20:30:55",14,"night"
"450c370e58d9932c614aa55d97bbc735",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","19h40","29/12/2020","0h05",4,25,"2020-12-14","20:30:55",14,"night"
"5fc01b7970e10f50ecba32e061635347",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","10h00","28/12/2020","19h30",9,30,"2020-12-14","20:30:55",14,"night"
"fd1cc0a238a46de99540555f1709358e",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h45","28/12/2020","16h40",3,55,"2020-12-14","20:30:55",14,"night"
"237c6ff56707e93845f0c2bdaf3ee292",2078.56,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","19h40","28/12/2020","21h30",1,50,"2020-12-14","20:30:55",14,"night"
"9dba9a770a2eab7bdf602c8cb0d0d803",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","10h25","28/12/2020","15h40",5,15,"2020-12-14","20:30:55",14,"night"
"7207d167e0d99f62b29319eba7f8398a",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h40","28/12/2020","16h10",6,30,"2020-12-14","20:30:56",14,"night"
"9d7181845151bfc88d9c5a35dd9a0065",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","10h25","28/12/2020","16h40",6,15,"2020-12-14","20:30:56",14,"night"
"be5bd7f183bb5c480d0e35eb1b6351b1",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h45","28/12/2020","21h50",9,5,"2020-12-14","20:30:56",14,"night"
"ca838383ed8e1f8aa90b10155f2c5df2",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","21h55","29/12/2020","9h20",11,25,"2020-12-14","20:30:56",14,"night"
"dfa66cfa633e284de879d2e42646299e",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h30","28/12/2020","22h25",6,55,"2020-12-14","20:30:56",14,"night"
"9bf36015bfd59b062b1de437e9453c0a",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h55","28/12/2020","19h30",9,35,"2020-12-14","20:30:56",14,"night"
"78801e55cb085481701446658149fb4a",1450.46,"BRL","GOL Linhas Aereas S.A.",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","5h35","28/12/2020","7h10",1,35,"2020-12-14","20:30:56",14,"night"
"ac28c1afe66a5c50cc6f88fbb96f02f3",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h15","28/12/2020","22h25",7,10,"2020-12-14","20:30:56",14,"night"
"f668aa10922778f213a358ba4c86af05",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h30","29/12/2020","7h40",16,10,"2020-12-14","20:30:56",14,"night"
"2af8ec9a0444fb1b55699a9f3b806db1",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","9h55","28/12/2020","19h25",9,30,"2020-12-14","20:30:56",14,"night"
"b800d7881ae331c842c3a678595a5bda",2231.46,"BRL","GOL Linhas Aereas S.A.",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","6h00","28/12/2020","14h20",8,20,"2020-12-14","20:30:56",14,"night"
"40568fa0f93fd88eda9eb0c3549c54d4",1323.96,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h15","28/12/2020","21h20",6,5,"2020-12-14","20:30:56",14,"night"
"8530d0852bfd1e1be4c6fdbdd520e62e",2078.56,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h00","28/12/2020","13h45",1,45,"2020-12-14","20:30:56",14,"night"
"699452dcb9be3939701aa109c56790e1",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h45","28/12/2020","18h55",9,10,"2020-12-14","20:30:56",14,"night"
"f2ce9150dab72a9aca4c8295b52adf1c",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","15h40",4,40,"2020-12-14","20:30:56",14,"night"
"433f8b65e0c724ff098c96b509356c37",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","17h30",5,40,"2020-12-14","20:30:56",14,"night"
"edc12fcb4d0062ca5340c292b7830729",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h25","29/12/2020","6h40",10,15,"2020-12-14","20:30:56",14,"night"
"d0881aa4fbf03dabc6c3e9068749c289",2560.47,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h40","28/12/2020","11h25",1,45,"2020-12-14","20:30:56",14,"night"
"950af0ea2d17c35f779d5af62797f024",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","10h00","28/12/2020","18h55",8,55,"2020-12-14","20:30:56",14,"night"
"b6e7a8520025ad51748e92e09140a26c",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","8h40","28/12/2020","18h20",9,40,"2020-12-14","20:30:56",14,"night"
"3aea1ffa24557efaf7f936e0c9bc85e3",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","18h20",7,20,"2020-12-14","20:30:56",14,"night"
"fe9bafda9f3ca049918387d0db5b6c60",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","17h15","28/12/2020","22h20",5,5,"2020-12-14","20:30:56",14,"night"
"21a69b08193c222a17c68358488b707f",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","17h15","29/12/2020","0h05",6,50,"2020-12-14","20:30:56",14,"night"
"bd68720e7d6d34a016363946e13951cd",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","10h25","28/12/2020","18h15",7,50,"2020-12-14","20:30:56",14,"night"
"32e19ca40531b3931e99d43758349372",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","21h55","29/12/2020","8h10",10,15,"2020-12-14","20:30:56",14,"night"
"e8f37de316361b4d17f69de2d0fff1e2",1450.46,"BRL","GOL Linhas Aereas S.A.",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h45","28/12/2020","22h25",1,40,"2020-12-14","20:30:56",14,"night"
"59df053d4a99a3d878366acf207654a9",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","18h15",7,15,"2020-12-14","20:30:56",14,"night"
"66976d2b288bd6a8316a4de492cc67c4",1758.46,"BRL","Azul",0,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","20h35","28/12/2020","22h25",1,50,"2020-12-14","20:30:56",14,"night"
"70d31c07fade9bbdaf8b8433d9e9c682",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h55","28/12/2020","18h55",9,0,"2020-12-14","20:30:56",14,"night"
"fc76ffc3d9e922556520df2fd8d048d3",1839.86,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","18h30","28/12/2020","20h20",1,50,"2020-12-14","20:30:56",14,"night"
"e629a0ab2d429bc1f0c7cf9568c0d5d3",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","18h15",6,25,"2020-12-14","20:30:56",14,"night"
"6a31fefee17fdb5bcf4170bf1a01bf01",2560.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","18h55",7,5,"2020-12-14","20:30:56",14,"night"
"df87fe6449f3409f1c41935d2b4008fa",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h50","28/12/2020","19h30",7,40,"2020-12-14","20:30:56",14,"night"
"6524da3c850c982e22f870f1180bda64",1675.96,"BRL","LATAM Airlines Group",0,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","20h35","28/12/2020","22h25",1,50,"2020-12-14","20:30:56",14,"night"
"79bc69f32b93c55ad1cbd9c80855e978",1675.96,"BRL","GOL Linhas Aereas S.A.",0,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h10","28/12/2020","10h55",1,45,"2020-12-14","20:30:56",14,"night"
"2400405a549a8d98489599eabc6d75bd",2231.46,"BRL","GOL Linhas Aereas S.A.",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h55","29/12/2020","10h00",13,5,"2020-12-14","20:30:56",14,"night"
"4b91868db1f074abdc30d1a9521d952b",1748.56,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","14h20","28/12/2020","19h25",5,5,"2020-12-14","20:30:56",14,"night"
"1863738d6e10549c94fa4596820f920d",2560.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","14h20","28/12/2020","18h55",4,35,"2020-12-14","20:30:56",14,"night"
"9772992e61cc8133cb05374ae3da1a96",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","19h40","29/12/2020","7h40",12,0,"2020-12-14","20:30:56",14,"night"
"475a03a1ae1d667c912ace96c775ca2a",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","15h10",4,10,"2020-12-14","20:30:56",14,"night"
"8ecae25c9823d107c5b2a61ef39754ed",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","14h20","28/12/2020","19h30",5,10,"2020-12-14","20:30:56",14,"night"
"51ee40222ba9075e1d5ba3d08db868cd",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","15h30","28/12/2020","19h25",3,55,"2020-12-14","20:30:56",14,"night"
"d842e5a4d9b8b853c72691f3b09cf9c2",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h35","28/12/2020","21h50",9,15,"2020-12-14","20:30:56",14,"night"
"8562e30f174cadd9ccd1c255422af51b",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","8h45","28/12/2020","17h30",8,45,"2020-12-14","20:30:56",14,"night"
"8b9612fa4c347835c9a4bee6d7238e81",2560.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h35","28/12/2020","18h55",6,20,"2020-12-14","20:30:56",14,"night"
"a27b22a3ab86b47b9a188068497b461c",1810.16,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","12h35","28/12/2020","17h30",4,55,"2020-12-14","20:30:56",14,"night"
"7cc30c59d1d4c29e226c24854c667296",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","9h35","28/12/2020","18h55",9,20,"2020-12-14","20:30:56",14,"night"
"873a4574e1f4aa1212f10ffe1b74c332",2450.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","15h30","28/12/2020","22h10",6,40,"2020-12-14","20:30:56",14,"night"
"ffc3470f99cfebe7b982edee1daa57c8",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","21h55","29/12/2020","10h35",12,40,"2020-12-14","20:30:56",14,"night"
"b158895b63027ba0d1c49a513a1bb582",2450.47,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","22h00","29/12/2020","6h40",8,40,"2020-12-14","20:30:56",14,"night"
"186d1d83762cb48dd9ea67a82275506d",1748.56,"BRL","LATAM Airlines Group",1,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","12h35","28/12/2020","19h25",6,50,"2020-12-14","20:30:56",14,"night"
"6be3a109368ad17e940dca8ef17654a4",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","11h00","28/12/2020","21h50",10,50,"2020-12-14","20:30:56",14,"night"
"7e8d248dee02ef329d32b38812fae062",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","GIG","28/12/2020","10h00","28/12/2020","19h25",9,25,"2020-12-14","20:30:56",14,"night"
"3fa6fa05d2bbbcd681a61755bc63848c",2560.47,"BRL","LATAM Airlines Group",2,"Brasília","BSB","Rio de Janeiro","SDU","28/12/2020","20h40","29/12/2020","7h40",11,0,"2020-12-14","20:30:56",14,"night"
